"ano","cve_mun","delitos"
2025,"30010",10
2011,"30011",19.3868233410943
2012,"30011",9.69341167054715
2013,"30011",19.3868233410943
2014,"30011",8.72407050349243
2015,"30011",21
2016,"30011",12
2017,"30011",28
2018,"30011",10
2019,"30011",14
2020,"30011",7
2021,"30011",15
2022,"30011",14
2023,"30011",11
2024,"30011",7
2025,"30011",19
2014,"30012",0.969341167054715
2015,"30012",1
2016,"30012",1
2017,"30012",10
2018,"30012",3
2019,"30012",4
2020,"30012",2
2021,"30012",1
2022,"30012",2
2023,"30012",1
2024,"30012",2
2025,"30012",0
2014,"30013",0
2015,"30013",4
2016,"30013",8
2017,"30013",19
2018,"30013",4
2019,"30013",12
2020,"30013",11
2021,"30013",7
2022,"30013",6
2023,"30013",10
2024,"30013",12
2025,"30013",4
2011,"30014",4.84670583527357
2012,"30014",12.6014351717113
2013,"30014",1.93868233410943
2014,"30014",2.90802350116414
2015,"30014",2
2016,"30014",11
2017,"30014",8
2018,"30014",10
2019,"30014",16
2020,"30014",12
2021,"30014",17
2022,"30014",28
2023,"30014",20
2024,"30014",14
2025,"30014",12
2014,"30015",0
2015,"30015",0
2016,"30015",2
2017,"30015",7
2018,"30015",10
2019,"30015",5
2020,"30015",4
2021,"30015",10
2022,"30015",8
2023,"30015",9
2024,"30015",2
2025,"30015",10
2014,"30016",4.84670583527357
2015,"30016",4
2016,"30016",8
2017,"30016",48
2018,"30016",56
2019,"30016",21
2020,"30016",22
2021,"30016",21
2022,"30016",18
2023,"30016",18
2024,"30016",12
2025,"30016",11
2014,"30017",0
2015,"30017",0
2016,"30017",3
2017,"30017",2
2018,"30017",0
2019,"30017",3
2020,"30017",2
2021,"30017",2
2022,"30017",2
2023,"30017",2
2024,"30017",5
2025,"30017",3
2014,"30018",0
2015,"30018",0
2016,"30018",0
2017,"30018",3
2018,"30018",0
2019,"30018",1
2020,"30018",0
2021,"30018",1
2022,"30018",0
2023,"30018",1
2024,"30018",0
2025,"30018",0
2014,"30019",0.969341167054715
2015,"30019",0
2016,"30019",0
2017,"30019",0
2018,"30019",1
2019,"30019",2
2020,"30019",3
2021,"30019",0
2022,"30019",0
2023,"30019",0
2024,"30019",1
2025,"30019",1
2014,"30020",0
2015,"30020",0
2016,"30020",0
2017,"30020",0
2018,"30020",0
2019,"30020",2
2020,"30020",1
2021,"30020",0
2022,"30020",1
2023,"30020",0
2024,"30020",1
2025,"30020",0
2014,"30021",5.81604700232829
2015,"30021",0
2016,"30021",4
2017,"30021",7
2018,"30021",5
2019,"30021",19
2020,"30021",10
2021,"30021",12
2022,"30021",4
2023,"30021",5
2024,"30021",7
2025,"30021",16
2014,"30022",2.90802350116414
2015,"30022",2
2016,"30022",5
2017,"30022",2
2018,"30022",7
2019,"30022",6
2020,"30022",4
2021,"30022",12
2022,"30022",4
2023,"30022",6
2024,"30022",2
2025,"30022",1
2011,"30023",6.785388169383
2012,"30023",8.72407050349243
2013,"30023",10.6627528376019
2014,"30023",13.570776338766
2015,"30023",7
2016,"30023",11
2017,"30023",13
2018,"30023",9
2019,"30023",15
2020,"30023",9
2021,"30023",12
2022,"30023",16
2023,"30023",12
2024,"30023",10
2025,"30023",13
2014,"30024",0.969341167054715
2015,"30024",1
2016,"30024",2
2017,"30024",1
2018,"30024",1
2019,"30024",1
2020,"30024",0
2021,"30024",2
2022,"30024",3
2023,"30024",4
2024,"30024",1
2025,"30024",2
2014,"30025",0
2015,"30025",0
2016,"30025",1
2017,"30025",0
2018,"30025",0
2019,"30025",0
2020,"30025",0
2021,"30025",2
2022,"30025",0
2023,"30025",1
2024,"30025",5
2025,"30025",4
2014,"30026",0.969341167054715
2015,"30026",1
2016,"30026",4
2017,"30026",4
2018,"30026",6
2019,"30026",5
2020,"30026",8
2021,"30026",6
2022,"30026",10
2023,"30026",9
2024,"30026",3
2025,"30026",5
2014,"30027",0
2015,"30027",0
2016,"30027",1
2017,"30027",1
2018,"30027",0
2019,"30027",1
2020,"30027",3
2021,"30027",0
2022,"30027",1
2023,"30027",2
2024,"30027",1
2025,"30027",1
2011,"30028",34.8962820139697
2012,"30028",25.2028703434226
2013,"30028",43.6203525174622
2014,"30028",24.2335291763679
2015,"30028",19
2016,"30028",35
2017,"30028",35
2018,"30028",29
2019,"30028",25
2020,"30028",28
2021,"30028",26
2022,"30028",16
2023,"30028",16
2024,"30028",19
2025,"30028",30
2014,"30029",3.87736466821886
2015,"30029",0
2016,"30029",1
2017,"30029",2
2018,"30029",2
2019,"30029",0
2020,"30029",0
2021,"30029",2
2022,"30029",5
2023,"30029",3
2024,"30029",0
2025,"30029",6
2011,"30030",3.87736466821886
2012,"30030",4.84670583527357
2013,"30030",4.84670583527357
2014,"30030",1.93868233410943
2015,"30030",10
2016,"30030",8
2017,"30030",11
2018,"30030",12
2019,"30030",2
2020,"30030",4
2021,"30030",5
2022,"30030",5
2023,"30030",8
2024,"30030",6
2025,"30030",5
2014,"30031",1.93868233410943
2015,"30031",1
2016,"30031",0
2017,"30031",2
2018,"30031",3
2019,"30031",5
2020,"30031",7
2021,"30031",5
2022,"30031",2
2023,"30031",4
2024,"30031",8
2025,"30031",9
2011,"30032",6.785388169383
2012,"30032",1.93868233410943
2013,"30032",1.93868233410943
2014,"30032",2.90802350116414
2015,"30032",0
2016,"30032",8
2017,"30032",10
2018,"30032",5
2019,"30032",8
2020,"30032",10
2021,"30032",7
2022,"30032",15
2023,"30032",10
2024,"30032",10
2025,"30032",10
2014,"30033",1.93868233410943
2015,"30033",1
2016,"30033",0
2017,"30033",8
2018,"30033",0
2019,"30033",3
2020,"30033",4
2021,"30033",6
2022,"30033",4
2023,"30033",3
2024,"30033",4
2025,"30033",5
2014,"30034",0.969341167054715
2015,"30034",0
2016,"30034",1
2017,"30034",11
2018,"30034",7
2019,"30034",7
2020,"30034",4
2021,"30034",4
2022,"30034",5
2023,"30034",2
2024,"30034",2
2025,"30034",8
2014,"30035",0
2015,"30035",0
2016,"30035",0
2017,"30035",0
2018,"30035",1
2019,"30035",1
2020,"30035",3
2021,"30035",0
2022,"30035",5
2023,"30035",2
2024,"30035",2
2025,"30035",0
2014,"30036",0.969341167054715
2015,"30036",0
2016,"30036",1
2017,"30036",3
2018,"30036",0
2019,"30036",3
2020,"30036",4
2021,"30036",3
2022,"30036",1
2023,"30036",1
2024,"30036",1
2025,"30036",2
2014,"30037",0
2015,"30037",0
2016,"30037",0
2017,"30037",0
2018,"30037",0
2019,"30037",1
2020,"30037",0
2021,"30037",0
2022,"30037",0
2023,"30037",1
2024,"30037",1
2025,"30037",1
2011,"30038",6.785388169383
2012,"30038",12.6014351717113
2013,"30038",13.570776338766
2014,"30038",20.356164508149
2015,"30038",9
2016,"30038",13
2017,"30038",25
2018,"30038",18
2019,"30038",30
2020,"30038",29
2021,"30038",11
2022,"30038",11
2023,"30038",6
2024,"30038",13
2025,"30038",16
2011,"30039",43.6203525174622
2012,"30039",26.1722115104773
2013,"30039",79.4859756984866
2014,"30039",22.2948468422584
2015,"30039",46
2016,"30039",82
2017,"30039",166
2018,"30039",195
2019,"30039",141
2020,"30039",93
2021,"30039",83
2022,"30039",60
2023,"30039",82
2024,"30039",92
2025,"30039",86
2011,"30040",2.90802350116414
2012,"30040",2.90802350116414
2013,"30040",0.969341167054715
2014,"30040",6.785388169383
2015,"30040",0
2016,"30040",7
2017,"30040",34
2018,"30040",1
2019,"30040",12
2020,"30040",12
2021,"30040",7
2022,"30040",8
2023,"30040",7
2024,"30040",8
2025,"30040",2
2014,"30041",0
2015,"30041",0
2016,"30041",0
2017,"30041",0
2018,"30041",3
2019,"30041",1
2020,"30041",0
2021,"30041",1
2022,"30041",0
2023,"30041",0
2024,"30041",0
2025,"30041",2
2014,"30042",0
2015,"30042",0
2016,"30042",1
2017,"30042",1
2018,"30042",2
2019,"30042",2
2020,"30042",0
2021,"30042",5
2022,"30042",4
2023,"30042",0
2024,"30042",0
2025,"30042",0
2014,"30043",0.969341167054715
2015,"30043",0
2016,"30043",0
2017,"30043",1
2018,"30043",1
2019,"30043",3
2020,"30043",4
2021,"30043",2
2022,"30043",3
2023,"30043",2
2024,"30043",5
2025,"30043",1
2011,"30044",34.8962820139697
2012,"30044",51.3750818538999
2013,"30044",55.2524465221187
2014,"30044",57.1911288562282
2015,"30044",57
2016,"30044",75
2017,"30044",119
2018,"30044",108
2019,"30044",85
2020,"30044",61
2021,"30044",69
2022,"30044",51
2023,"30044",55
2024,"30044",38
2025,"30044",62
2011,"30045",29.0802350116414
2012,"30045",41.6816701833527
2013,"30045",29.0802350116414
2014,"30045",24.2335291763679
2015,"30045",32
2016,"30045",36
2017,"30045",42
2018,"30045",31
2019,"30045",26
2020,"30045",36
2021,"30045",22
2022,"30045",30
2023,"30045",36
2024,"30045",25
2025,"30045",19
2014,"30046",1.93868233410943
2015,"30046",6
2016,"30046",3
2017,"30046",3
2018,"30046",0
2019,"30046",7
2020,"30046",0
2021,"30046",2
2022,"30046",2
2023,"30046",4
2024,"30046",3
2025,"30046",1
2011,"30047",0.969341167054715
2012,"30047",3.87736466821886
2013,"30047",2.90802350116414
2014,"30047",8.72407050349243
2015,"30047",2
2016,"30047",3
2017,"30047",7
2018,"30047",10
2019,"30047",6
2020,"30047",4
2021,"30047",9
2022,"30047",7
2023,"30047",7
2024,"30047",12
2025,"30047",13
2011,"30048",25.2028703434226
2012,"30048",6.785388169383
2013,"30048",26.1722115104773
2014,"30048",16.4787998399302
2015,"30048",22
2016,"30048",29
2017,"30048",71
2018,"30048",72
2019,"30048",59
2020,"30048",48
2021,"30048",36
2022,"30048",26
2023,"30048",28
2024,"30048",22
2025,"30048",28
2014,"30049",6.785388169383
2015,"30049",3
2016,"30049",6
2017,"30049",11
2018,"30049",6
2019,"30049",9
2020,"30049",13
2021,"30049",9
2022,"30049",5
2023,"30049",13
2024,"30049",11
2025,"30049",7
2014,"30050",1.93868233410943
2015,"30050",0
2016,"30050",1
2017,"30050",4
2018,"30050",2
2019,"30050",1
2020,"30050",2
2021,"30050",5
2022,"30050",2
2023,"30050",3
2024,"30050",0
2025,"30050",5
2014,"30051",2.90802350116414
2015,"30051",0
2016,"30051",0
2017,"30051",4
2018,"30051",8
2019,"30051",5
2020,"30051",5
2021,"30051",5
2022,"30051",5
2023,"30051",5
2024,"30051",3
2025,"30051",2
2014,"30052",1.93868233410943
2015,"30052",1
2016,"30052",0
2017,"30052",4
2018,"30052",3
2019,"30052",6
2020,"30052",7
2021,"30052",10
2022,"30052",7
2023,"30052",3
2024,"30052",6
2025,"30052",9
2014,"30053",7.75472933643772
2015,"30053",8
2016,"30053",21
2017,"30053",10
2018,"30053",13
2019,"30053",21
2020,"30053",17
2021,"30053",20
2022,"30053",28
2023,"30053",25
2024,"30053",19
2025,"30053",18
2014,"30054",0.969341167054715
2015,"30054",3
2016,"30054",2
2017,"30054",9
2018,"30054",0
2019,"30054",2
2020,"30054",1
2021,"30054",5
2022,"30054",1
2023,"30054",2
2024,"30054",2
2025,"30054",6
2014,"30055",0
2015,"30055",1
2016,"30055",2
2017,"30055",2
2018,"30055",3
2019,"30055",3
2020,"30055",1
2021,"30055",2
2022,"30055",2
2023,"30055",5
2024,"30055",3
2025,"30055",1
2014,"30056",0
2015,"30056",0
2016,"30056",0
2017,"30056",1
2018,"30056",0
2019,"30056",0
2020,"30056",0
2021,"30056",0
2022,"30056",0
2023,"30056",1
2024,"30056",0
2025,"30056",1
2014,"30057",0
2015,"30057",0
2016,"30057",3
2017,"30057",4
2018,"30057",2
2019,"30057",3
2020,"30057",1
2021,"30057",3
2022,"30057",0
2023,"30057",0
2024,"30057",2
2025,"30057",1
2011,"30058",7.75472933643772
2012,"30058",0.969341167054715
2013,"30058",3.87736466821886
2014,"30058",1.93868233410943
2015,"30058",2
2016,"30058",4
2017,"30058",7
2018,"30058",10
2019,"30058",3
2020,"30058",9
2021,"30058",6
2022,"30058",5
2023,"30058",6
2024,"30058",2
2025,"30058",6
2014,"30059",0.969341167054715
2015,"30059",0
2016,"30059",2
2017,"30059",6
2018,"30059",2
2019,"30059",8
2020,"30059",5
2021,"30059",11
2022,"30059",7
2023,"30059",6
2024,"30059",2
2025,"30059",3
2014,"30060",1.93868233410943
2015,"30060",1
2016,"30060",1
2017,"30060",3
2018,"30060",0
2019,"30060",8
2020,"30060",10
2021,"30060",4
2022,"30060",4
2023,"30060",2
2024,"30060",5
2025,"30060",4
2011,"30061",17.4481410069849
2012,"30061",4.84670583527357
2013,"30061",26.1722115104773
2014,"30061",7.75472933643772
2015,"30061",14
2016,"30061",36
2017,"30061",54
2018,"30061",37
2019,"30061",56
2020,"30061",33
2021,"30061",29
2022,"30061",30
2023,"30061",29
2024,"30061",36
2025,"30061",17
2014,"30062",0
2015,"30062",0
2016,"30062",0
2017,"30062",2
2018,"30062",1
2019,"30062",5
2020,"30062",6
2021,"30062",7
2022,"30062",1
2023,"30062",4
2024,"30062",2
2025,"30062",0
2014,"30063",0
2015,"30063",0
2016,"30063",1
2017,"30063",2
2018,"30063",1
2019,"30063",1
2020,"30063",3
2021,"30063",3
2022,"30063",3
2023,"30063",1
2024,"30063",2
2025,"30063",0
2014,"30064",0
2015,"30064",0
2016,"30064",0
2017,"30064",0
2018,"30064",0
2019,"30064",0
2020,"30064",0
2021,"30064",0
2022,"30064",2
2023,"30064",1
2024,"30064",0
2025,"30064",1
2011,"30065",5.81604700232829
2012,"30065",13.570776338766
2013,"30065",4.84670583527357
2014,"30065",0.969341167054715
2015,"30065",0
2016,"30065",5
2017,"30065",9
2018,"30065",23
2019,"30065",22
2020,"30065",18
2021,"30065",18
2022,"30065",20
2023,"30065",14
2024,"30065",29
2025,"30065",33
2014,"30066",0.969341167054715
2015,"30066",0
2016,"30066",1
2017,"30066",6
2018,"30066",10
2019,"30066",6
2020,"30066",7
2021,"30066",15
2022,"30066",13
2023,"30066",7
2024,"30066",3
2025,"30066",8
2014,"30067",0.969341167054715
2015,"30067",0
2016,"30067",0
2017,"30067",0
2018,"30067",0
2019,"30067",0
2020,"30067",3
2021,"30067",3
2022,"30067",1
2023,"30067",3
2024,"30067",1
2025,"30067",3
2011,"30068",4.84670583527357
2012,"30068",5.81604700232829
2013,"30068",2.90802350116414
2014,"30068",5.81604700232829
2015,"30068",16
2016,"30068",21
2017,"30068",24
2018,"30068",28
2019,"30068",37
2020,"30068",23
2021,"30068",9
2022,"30068",9
2023,"30068",16
2024,"30068",11
2025,"30068",12
2014,"30069",2.90802350116414
2015,"30069",0
2016,"30069",8
2017,"30069",11
2018,"30069",19
2019,"30069",15
2020,"30069",12
2021,"30069",7
2022,"30069",13
2023,"30069",18
2024,"30069",14
2025,"30069",9
2014,"30070",1.93868233410943
2015,"30070",0
2016,"30070",0
2017,"30070",1
2018,"30070",2
2019,"30070",1
2020,"30070",4
2021,"30070",4
2022,"30070",4
2023,"30070",5
2024,"30070",1
2025,"30070",1
2011,"30071",6.785388169383
2012,"30071",20.356164508149
2013,"30071",7.75472933643772
2014,"30071",8.72407050349243
2015,"30071",14
2016,"30071",18
2017,"30071",10
2018,"30071",21
2019,"30071",5
2020,"30071",15
2021,"30071",5
2022,"30071",6
2023,"30071",7
2024,"30071",9
2025,"30071",15
2014,"30072",0
2015,"30072",1
2016,"30072",3
2017,"30072",4
2018,"30072",4
2019,"30072",3
2020,"30072",3
2021,"30072",1
2022,"30072",7
2023,"30072",4
2024,"30072",5
2025,"30072",2
2011,"30073",2.90802350116414
2012,"30073",3.87736466821886
2013,"30073",2.90802350116414
2014,"30073",0
2015,"30073",0
2016,"30073",4
2017,"30073",5
2018,"30073",10
2019,"30073",11
2020,"30073",13
2021,"30073",6
2022,"30073",12
2023,"30073",7
2024,"30073",12
2025,"30073",15
2014,"30074",0
2015,"30074",1
2016,"30074",2
2017,"30074",1
2018,"30074",2
2019,"30074",5
2020,"30074",5
2021,"30074",2
2022,"30074",2
2023,"30074",5
2024,"30074",5
2025,"30074",2
2014,"30075",0.969341167054715
2015,"30075",1
2016,"30075",3
2017,"30075",0
2018,"30075",4
2019,"30075",1
2020,"30075",0
2021,"30075",2
2022,"30075",1
2023,"30075",3
2024,"30075",4
2025,"30075",0
2014,"30076",1.93868233410943
2015,"30076",1
2016,"30076",0
2017,"30076",5
2018,"30076",0
2019,"30076",3
2020,"30076",2
2021,"30076",0
2022,"30076",0
2023,"30076",1
2024,"30076",0
2025,"30076",1
2011,"30077",15.5094586728754
2012,"30077",23.2641880093132
2013,"30077",32.9575996798603
2014,"30077",24.2335291763679
2015,"30077",16
2016,"30077",30
2017,"30077",28
2018,"30077",19
2019,"30077",11
2020,"30077",28
2021,"30077",20
2022,"30077",29
2023,"30077",21
2024,"30077",8
2025,"30077",11
2014,"30078",0
2015,"30078",1
2016,"30078",1
2017,"30078",0
2018,"30078",2
2019,"30078",2
2020,"30078",2
2021,"30078",2
2022,"30078",0
2023,"30078",1
2024,"30078",1
2025,"30078",1
2014,"30079",0
2015,"30079",0
2016,"30079",0
2017,"30079",0
2018,"30079",0
2019,"30079",1
2020,"30079",2
2021,"30079",0
2022,"30079",1
2023,"30079",0
2024,"30079",0
2025,"30079",0
2014,"30080",3.87736466821886
2015,"30080",0
2016,"30080",2
2017,"30080",5
2018,"30080",2
2019,"30080",2
2020,"30080",1
2021,"30080",1
2022,"30080",3
2023,"30080",0
2024,"30080",3
2025,"30080",0
2014,"30081",2.90802350116414
2015,"30081",2
2016,"30081",3
2017,"30081",0
2018,"30081",2
2019,"30081",1
2020,"30081",2
2021,"30081",1
2022,"30081",0
2023,"30081",0
2024,"30081",1
2025,"30081",1
2014,"30082",0.969341167054715
2015,"30082",0
2016,"30082",3
2017,"30082",8
2018,"30082",3
2019,"30082",4
2020,"30082",6
2021,"30082",2
2022,"30082",7
2023,"30082",4
2024,"30082",2
2025,"30082",1
2011,"30083",2.90802350116414
2012,"30083",2.90802350116414
2013,"30083",4.84670583527357
2014,"30083",0.969341167054715
2015,"30083",0
2016,"30083",8
2017,"30083",9
2018,"30083",4
2019,"30083",11
2020,"30083",9
2021,"30083",1
2022,"30083",8
2023,"30083",4
2024,"30083",8
2025,"30083",3
2014,"30084",0
2015,"30084",1
2016,"30084",4
2017,"30084",3
2018,"30084",4
2019,"30084",4
2020,"30084",4
2021,"30084",1
2022,"30084",0
2023,"30084",0
2024,"30084",1
2025,"30084",5
2011,"30085",4.84670583527357
2012,"30085",3.87736466821886
2013,"30085",1.93868233410943
2014,"30085",1.93868233410943
2015,"30085",3
2016,"30085",7
2017,"30085",8
2018,"30085",11
2019,"30085",13
2020,"30085",8
2021,"30085",11
2022,"30085",15
2023,"30085",12
2024,"30085",16
2025,"30085",9
2011,"30086",3.87736466821886
2012,"30086",12.6014351717113
2013,"30086",6.785388169383
2014,"30086",14.5401175058207
2015,"30086",12
2016,"30086",10
2017,"30086",20
2018,"30086",16
2019,"30086",5
2020,"30086",5
2021,"30086",6
2022,"30086",6
2023,"30086",6
2024,"30086",4
2025,"30086",3
2011,"30087",52.3444230209546
2012,"30087",91.1180697031432
2013,"30087",77.5472933643772
2014,"30087",50.4057406868452
2015,"30087",67
2016,"30087",72
2017,"30087",130
2018,"30087",136
2019,"30087",105
2020,"30087",80
2021,"30087",85
2022,"30087",62
2023,"30087",58
2024,"30087",64
2025,"30087",67
2014,"30088",0.969341167054715
2015,"30088",0
2016,"30088",0
2017,"30088",0
2018,"30088",0
2019,"30088",3
2020,"30088",1
2021,"30088",2
2022,"30088",1
2023,"30088",2
2024,"30088",3
2025,"30088",1
2014,"30089",2.90802350116414
2015,"30089",3
2016,"30089",12
2017,"30089",14
2018,"30089",18
2019,"30089",15
2020,"30089",18
2021,"30089",18
2022,"30089",6
2023,"30089",2
2024,"30089",11
2025,"30089",8
2014,"30090",0
2015,"30090",0
2016,"30090",1
2017,"30090",2
2018,"30090",1
2019,"30090",2
2020,"30090",6
2021,"30090",1
2022,"30090",5
2023,"30090",2
2024,"30090",1
2025,"30090",5
2014,"30091",0
2015,"30091",2
2016,"30091",4
2017,"30091",7
2018,"30091",9
2019,"30091",4
2020,"30091",3
2021,"30091",4
2022,"30091",6
2023,"30091",4
2024,"30091",7
2025,"30091",4
2014,"30092",1.93868233410943
2015,"30092",3
2016,"30092",2
2017,"30092",4
2018,"30092",3
2019,"30092",5
2020,"30092",5
2021,"30092",4
2022,"30092",5
2023,"30092",3
2024,"30092",5
2025,"30092",1
2014,"30093",0
2015,"30093",1
2016,"30093",3
2017,"30093",1
2018,"30093",0
2019,"30093",2
2020,"30093",2
2021,"30093",5
2022,"30093",1
2023,"30093",3
2024,"30093",0
2025,"30093",3
2014,"30094",3.87736466821886
2015,"30094",6
2016,"30094",16
2017,"30094",21
2018,"30094",17
2019,"30094",10
2020,"30094",20
2021,"30094",11
2022,"30094",8
2023,"30094",10
2024,"30094",9
2025,"30094",14
2014,"30095",5.81604700232829
2015,"30095",0
2016,"30095",2
2017,"30095",1
2018,"30095",1
2019,"30095",0
2020,"30095",5
2021,"30095",3
2022,"30095",0
2023,"30095",2
2024,"30095",1
2025,"30095",4
2014,"30096",0
2015,"30096",0
2016,"30096",0
2017,"30096",0
2018,"30096",0
2019,"30096",1
2020,"30096",0
2021,"30096",0
2022,"30096",0
2023,"30096",0
2024,"30096",0
2025,"30096",0
2014,"30097",1.93868233410943
2015,"30097",0
2016,"30097",4
2017,"30097",9
2018,"30097",3
2019,"30097",4
2020,"30097",5
2021,"30097",9
2022,"30097",2
2023,"30097",7
2024,"30097",5
2025,"30097",5
2014,"30098",0
2015,"30098",0
2016,"30098",0
2017,"30098",0
2018,"30098",1
2019,"30098",1
2020,"30098",0
2021,"30098",1
2022,"30098",0
2023,"30098",0
2024,"30098",0
2025,"30098",2
2014,"30099",1.93868233410943
2015,"30099",9
2016,"30099",20
2017,"30099",11
2018,"30099",4
2019,"30099",11
2020,"30099",9
2021,"30099",21
2022,"30099",9
2023,"30099",10
2024,"30099",13
2025,"30099",18
2014,"30100",3.87736466821886
2015,"30100",1
2016,"30100",5
2017,"30100",7
2018,"30100",1
2019,"30100",7
2020,"30100",15
2021,"30100",6
2022,"30100",7
2023,"30100",3
2024,"30100",4
2025,"30100",3
2014,"30101",2.90802350116414
2015,"30101",5
2016,"30101",4
2017,"30101",7
2018,"30101",6
2019,"30101",5
2020,"30101",8
2021,"30101",10
2022,"30101",3
2023,"30101",2
2024,"30101",0
2025,"30101",6
2011,"30102",30.0495761786962
2012,"30102",39.7429878492433
2013,"30102",27.141552677532
2014,"30102",23.2641880093132
2015,"30102",13
